//以下全部出自网络和大佬资源，如有冒犯请联系删除。[所有内容仅供学习使用，请勿用于违法用途]
//


💝中国港澳👉天天,#genre#
耀才财经台,https://v3.mediacast.hk/webcast/bshdlive-pc/chunklist_w99771165.m3u8
💝央视频道👉开心,#genre#
CCTV2,http://liveop.cctv.cn/hls/CCTV28bee868714f04ea2af79947bb9b46fc3H/playlist.m3u8
CCTV16,hhttp://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2022575402.m3u8



CCTV1,http://tvbox.netsite.cc/proxy/753065176/753065176.m3u8
CCTV2,http://tvbox.netsite.cc/proxy/1231349557/1231349557.m3u8
CCTV3,http://tvbox.netsite.cc/proxy/781829366/781829366.m3u8
CCTV4,http://tvbox.netsite.cc/proxy/2065759974/2065759974.m3u8
CCTV5,http://tvbox.netsite.cc/proxy/1484254751/1484254751.m3u8
CCTV6,http://tvbox.netsite.cc/proxy/1275265590/1275265590.m3u8
CCTV7,http://tvbox.netsite.cc/proxy/1797993240/1797993240.m3u8
CCTV8,http://tvbox.netsite.cc/proxy/366510833/366510833.m3u8
CCTV9,http://tvbox.netsite.cc/proxy/41408178/41408178.m3u8
CCTV10,http://tvbox.netsite.cc/proxy/358752297/358752297.m3u8
CCTV11,http://tvbox.netsite.cc/proxy/1384058039/1384058039.m3u8
CCTV12,http://tvbox.netsite.cc/proxy/1168098921/1168098921.m3u8
CCTV13,http://tvbox.netsite.cc/proxy/547513505/547513505.m3u8
CCTV14,http://tvbox.netsite.cc/proxy/1977445545/1977445545.m3u8
CCTV15,http://tvbox.netsite.cc/proxy/2128760541/2128760541.m3u8
CCTV16,http://tvbox.netsite.cc/proxy/434481154/434481154.m3u8
CCTV17,http://tvbox.netsite.cc/proxy/2004643460/2004643460.m3u8
CCTV5+,http://tvbox.netsite.cc/proxy/1319414029/1319414029.m3u8
CCTV4k,http://tvbox.netsite.cc/proxy/679257699/679257699.m3u8


CCTV1,http://222.174.140.242:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$山东日照 电信
CCTV2,http://222.174.140.242:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$山东日照 电信
CCTV3,http://222.174.140.242:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$山东日照 电信
CCTV4,http://222.174.140.242:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$山东日照 电信
CCTV5,http://222.174.140.242:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$山东日照 电信
CCTV5+,http://222.174.140.242:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$山东日照 电信
CCTV6,http://222.174.140.242:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$山东日照 电信
CCTV7,http://222.174.140.242:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$山东日照 电信
CCTV8,http://222.174.140.242:9901/tsfile/live/0008_2.m3u8?key=txiptv&playlive=1&authid=0$山东日照 电信
CCTV9,http://222.174.140.242:9901/tsfile/live/0009_2.m3u8?key=txiptv&playlive=1&authid=0$山东日照 电信
CCTV10,http://222.174.140.242:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$山东日照 电信
CCTV11,http://222.174.140.242:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$山东日照 电信
CCTV12,http://222.174.140.242:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$山东日照 电信
CCTV13,http://live.chunfei.top/live02/cctv.m3u8?channel=cctvnews
CCTV14,http://222.174.140.242:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$山东日照 电信
CCTV15,http://222.174.140.242:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$山东日照 电信

CCTV1,https://ldncctvwbndhwy.cntv.myhwcdn.cn/ldncctvwbnd/ldcctv1_2/index.m3u8
CCTV2,http://liveop.cctv.cn:80/hls/CCTV28bee868714f04ea2af79947bb9b46fc3H/playlist.m3u8
CCTV6,http://mobilelive-ds.ysp.cctv.cn/ysp/2013693901.m3u8
CCTV1,http://114.249.18.134:4022/rtp/239.3.1.129:8008
CCTV2,http://114.249.18.134:4022/rtp/239.3.1.60:8084
CCTV3,http://114.249.18.134:4022/rtp/239.3.1.172:8001
CCTV4,http://114.249.18.134:4022/rtp/239.3.1.105:8092
CCTV5,http://114.249.18.134:4022/rtp/239.3.1.173:8001
CCTV5+,http://114.249.18.134:4022/rtp/239.3.1.130:8004
CCTV6,http://114.249.18.134:4022/rtp/239.3.1.174:8001
CCTV7,http://114.249.18.134:4022/rtp/239.3.1.61:8104
CCTV8,http://114.249.18.134:4022/rtp/239.3.1.175:8001
CCTV9,http://114.249.18.134:4022/rtp/239.3.1.62:8112
CCTV10,http://114.249.18.134:4022/rtp/239.3.1.63:8116
CCTV11,http://114.249.18.134:4022/rtp/239.3.1.152:8120
CCTV12,http://114.249.18.134:4022/rtp/239.3.1.64:8124
CCTV13,http://114.249.18.134:4022/rtp/239.3.1.124:8128
CCTV14,http://114.249.18.134:4022/rtp/239.3.1.65:8132
CCTV15,http://114.249.18.134:4022/rtp/239.3.1.153:8136
CCTV16,http://114.249.18.134:4022/rtp/239.3.1.183:8001
CCTV16,http://114.249.18.134:4022/rtp/239.3.1.184:8001
CCTV17,http://114.249.18.134:4022/rtp/239.3.1.151:8144
CCTV4欧洲,http://114.249.18.134:4022/rtp/239.3.1.213:4220
CCTV4美洲,http://114.249.18.134:4022/rtp/239.3.1.214:4220
CGTN新闻,http://114.249.18.134:4022/rtp/239.3.1.215:4220
CGTN记录,http://114.249.18.134:4022/rtp/239.3.1.216:4220
CGTN西班牙语,http://114.249.18.134:4022/rtp/239.3.1.217:4220
CGTN法语,http://114.249.18.134:4022/rtp/239.3.1.218:4220
CGTN阿拉伯语,http://114.249.18.134:4022/rtp/239.3.1.219:4220
CGTN俄语,http://114.249.18.134:4022/rtp/239.3.1.220:4220
CCTV1,http://iptv123.msns.cn:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://iptv123.msns.cn:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://iptv123.msns.cn:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://iptv123.msns.cn:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://iptv123.msns.cn:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://iptv123.msns.cn:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://iptv123.msns.cn:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://iptv123.msns.cn:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://iptv123.msns.cn:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://iptv123.msns.cn:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://iptv123.msns.cn:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://iptv123.msns.cn:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://iptv123.msns.cn:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://iptv123.msns.cn:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://iptv123.msns.cn:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://iptv123.msns.cn:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV16,http://iptv123.msns.cn:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://iptv123.msns.cn:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0

CCTV1,http://124.235.218.240:9901/tsfile/live/0001_1.m3u8
CCTV2,http://124.235.218.240:9901/tsfile/live/0002_1.m3u8
CCTV3,http://124.235.218.240:9901/tsfile/live/0003_1.m3u8
CCTV5,http://124.235.218.240:9901/tsfile/live/0005_1.m3u8
CCTV6,http://124.235.218.240:9901/tsfile/live/0006_1.m3u8
CCTV8,http://124.235.218.240:9901/tsfile/live/0008_1.m3u8
CCTV9,http://124.235.218.240:9901/tsfile/live/0009_1.m3u8
CCTV5+,http://124.235.218.240:9901/tsfile/live/0016_1.m3u8
CCTV12,http://124.235.218.240:9901/tsfile/live/0012_1.m3u8
CCTV13,http://124.235.218.240:9901/tsfile/live/0013_1.m3u8
CCTV14,http://124.235.218.240:9901/tsfile/live/0014_1.m3u8
CCTV2,http://111.160.17.2:59901/tsfile/live/0002_1.m3u8
CCTV1,http://111.160.17.2:59901/tsfile/live/0001_1.m3u8
CCTV4,http://111.160.17.2:59901/tsfile/live/1000_1.m3u8
CCTV3,http://111.160.17.2:59901/tsfile/live/0003_1.m3u8
CCTV6,http://111.160.17.2:59901/tsfile/live/0006_1.m3u8
CCTV5,http://111.160.17.2:59901/tsfile/live/1002_1.m3u8
CCTV7,http://111.160.17.2:59901/tsfile/live/0007_1.m3u8
CCTV8,http://111.160.17.2:59901/tsfile/live/0008_1.m3u8
CCTV9,http://111.160.17.2:59901/tsfile/live/0009_1.m3u8
CCTV10,http://111.160.17.2:59901/tsfile/live/0010_1.m3u8
CCTV11,http://111.160.17.2:59901/tsfile/live/0011_1.m3u8
CCTV12,http://111.160.17.2:59901/tsfile/live/0012_1.m3u8
CCTV13,http://111.160.17.2:59901/tsfile/live/0013_1.m3u8
CCTV14,http://111.160.17.2:59901/tsfile/live/0014_1.m3u8
CCTV15,http://111.160.17.2:59901/tsfile/live/0015_1.m3u8
CCTV17,http://111.160.17.2:59901/tsfile/live/0019_1.m3u8
CCTV5+,http://111.160.17.2:59901/tsfile/live/0016_1.m3u8
CCTV1,http://58.220.219.14:9901/tsfile/live/0001_1.m3u8
CCTV2,http://58.220.219.14:9901/tsfile/live/0002_1.m3u8
CCTV3,http://58.220.219.14:9901/tsfile/live/0003_1.m3u8
CCTV4,http://58.220.219.14:9901/tsfile/live/0004_1.m3u8
CCTV5,http://58.220.219.14:9901/tsfile/live/0005_1.m3u8
CCTV6,http://58.220.219.14:9901/tsfile/live/0006_1.m3u8
CCTV7,http://58.220.219.14:9901/tsfile/live/0007_1.m3u8
CCTV8,http://58.220.219.14:9901/tsfile/live/0008_1.m3u8
CCTV9,http://58.220.219.14:9901/tsfile/live/0009_1.m3u8
CCTV10,http://58.220.219.14:9901/tsfile/live/0010_1.m3u8
CCTV11,http://58.220.219.14:9901/tsfile/live/0011_1.m3u8
CCTV12,http://58.220.219.14:9901/tsfile/live/0012_1.m3u8
CCTV13,http://58.220.219.14:9901/tsfile/live/0013_1.m3u8
CCTV14,http://58.220.219.14:9901/tsfile/live/0014_1.m3u8
CCTV15,http://58.220.219.14:9901/tsfile/live/0015_1.m3u8


CCTV1,http://59.48.75.130:3052/tsfile/live/0001_1.m3u8
CCTV2,http://59.48.75.130:3052/tsfile/live/0002_1.m3u8
CCTV3,http://59.48.75.130:3052/tsfile/live/0003_1.m3u8
CCTV4,http://59.48.75.130:3052/tsfile/live/0004_1.m3u8
CCTV5,http://59.48.75.130:3052/tsfile/live/0005_1.m3u8
CCTV6,http://59.48.75.130:3052/tsfile/live/0006_1.m3u8
CCTV7,http://59.48.75.130:3052/tsfile/live/0007_1.m3u8
CCTV8,http://59.48.75.130:3052/tsfile/live/0008_1.m3u8
CCTV9,http://59.48.75.130:3052/tsfile/live/0009_1.m3u8
CCTV10,http://59.48.75.130:3052/tsfile/live/0010_1.m3u8
CCTV11,http://59.48.75.130:3052/tsfile/live/0011_1.m3u8
CCTV12,http://59.48.75.130:3052/tsfile/live/0012_1.m3u8
CCTV13,http://59.48.75.130:3052/tsfile/live/0013_1.m3u8
CCTV14,http://59.48.75.130:3052/tsfile/live/0014_1.m3u8
CCTV15,http://59.48.75.130:3052/tsfile/live/0015_1.m3u8
CCTV1,http://222.240.82.92:9901/tsfile/live/0001_1.m3u8
CCTV1,http://222.81.86.42:8060/hls/ch3/ch3.m3u8
CCTV1,http://play.kankanlive.com/live/1661761962676984.flv
CCTV1,http://play.kankanlive.com/live/1661761962676984.m3u8
CCTV2,http://222.240.82.92:9901/tsfile/live/0002_1.m3u8
CCTV2,http://1.195.111.251:11190/tsfile/live/0002_1.m3u8
CCTV3,http://1.195.111.251:11190/tsfile/live/0003_1.m3u8
CCTV4,http://222.240.82.92:9901/tsfile/live/0004_1.m3u8
CCTV4,http://1.195.111.251:11190/tsfile/live/0004_1.m3u8
CCTV5,http://222.240.82.92:9901/tsfile/live/0005_1.m3u8
CCTV6,http://222.240.82.92:9901/tsfile/live/0006_1.m3u8
CCTV7,http://222.240.82.92:9901/tsfile/live/0007_1.m3u8
CCTV8,http://222.240.82.92:9901/tsfile/live/0008_1.m3u8
CCTV8,http://1.195.111.251:11190/tsfile/live/0008_1.m3u8
CCTV9,http://1.195.111.251:11190/tsfile/live/0009_1.m3u8
CCTV9,http://1.195.111.251:11190/tsfile/live/0009_1.m3u8
CCTV10,http://222.240.82.92:9901/tsfile/live/0010_1.m3u8
CCTV10,http://1.195.111.251:11190/tsfile/live/0010_1.m3u8
CCTV12,http://222.240.82.92:9901/tsfile/live/0012_1.m3u8
CCTV13,http://1.195.111.251:11190/tsfile/live/0013_1.m3u8
CCTV13,http://anren.live/HK/BSJE.m3u8
CCTV13,http://hls.hsrtv.cn/live/hsyouxian.m3u8
CCTV13,http://222.240.82.92:9901/tsfile/live/0013_1.m3u8
CCTV14,http://222.240.82.92:9901/tsfile/live/0014_1.m3u8
CCTV14,http://1.195.111.251:11190/tsfile/live/0014_1.m3u8
CCTV15,http://1.195.111.251:11190/tsfile/live/0015_1.m3u8
CCTV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8
CCTV2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225588/index.m3u8
CCTV3,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8
CCTV4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8
CCTV5,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV5+,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV6,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV7,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
CCTV8,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV9,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV10,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
CCTV11,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8
CCTV12,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV13,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226537/index.m3u8
CCTV14,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV15,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8
CCTV16,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8
CCTV17,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8
CCTV1,http://iptv123.msns.cn:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://iptv123.msns.cn:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://iptv123.msns.cn:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://iptv123.msns.cn:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://iptv123.msns.cn:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://iptv123.msns.cn:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://iptv123.msns.cn:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://iptv123.msns.cn:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://iptv123.msns.cn:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://iptv123.msns.cn:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://iptv123.msns.cn:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://iptv123.msns.cn:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://iptv123.msns.cn:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://iptv123.msns.cn:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://iptv123.msns.cn:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://iptv123.msns.cn:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV16,http://iptv123.msns.cn:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://iptv123.msns.cn:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
💝央视频道👉联通,#genre#
CCTV1HD,http://mtw.so/6heoTA
CCTV2HD,http://mtw.so/6oKBGx
CCTV3HD,http://mtw.so/6wgOLe
CCTV4HD,http://mtw.so/5y789F
CCTV5HD,http://mtw.so/5FDiD4
CCTV6HD,http://mtw.so/5NPW4c
CCTV7HD,http://mtw.so/62RWcG
CCTV8HD,http://mtw.so/69IbP3
CCTV9HD,http://mtw.so/6heoS8
CCTV10HD,http://mtw.so/6oKBGH
CCTV11HD,http://mtw.so/5y75Nx
CCTV12HD,http://mtw.so/5GnVnH
CCTV13HD,http://mtw.so/5NPWhK
CCTV14HD,http://mtw.so/5Vm9mr
CCTV15HD,http://mtw.so/69Ic2B
东方卫视HD,http://mtw.so/6hep7i
北京卫视HD,http://mtw.so/6wgP0y
山东卫视HD,http://mtw.so/5y75NH
江苏卫视HD,http://mtw.so/5FDiSo
浙江卫视HD,http://mtw.so/5GnVmf
湖南卫视HD,http://mtw.so/6oKBYh

💝央视频道👉移动,#genre#
CCTV-1综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8
CCTV-2财经,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226540/index.m3u8
CCTV-3综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8
CCTV-4中文,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8
CCTV-5体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV-5+体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV-6电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV-7军事,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
CCTV-8电视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV-9纪录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV-10科教,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
CCTV-12社会,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV-13新闻,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226537/index.m3u8
CCTV-14少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV-16奥林,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8
CCTV-17农业,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8
CCTV-1综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8
CCTV-2财经,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226540/index.m3u8
CCTV-3综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8
CCTV-4中文,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8
CCTV-5体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV-5+体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV-6电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV-7军事,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
CCTV-8电视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV-9纪录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV-10科教,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
CCTV-12社会,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV-13新闻,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226537/index.m3u8
CCTV-14少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV-16奥林,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8
💝央视频道👉IPV6,#genre#


CCTV-01,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226559/index.m3u8
CCTV-02,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226540/index.m3u8
CCTV-03,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225799/index.m3u8
CCTV-04,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8
CCTV-05,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV-05+,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225507/index.m3u8
CCTV-06,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV-07,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
CCTV-08,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV-09,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV-10,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225677/index.m3u8
CCTV-11,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226565/index.m3u8
CCTV-12,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV-13,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226537/index.m3u8
CCTV-14,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV-15,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226476/index.m3u8
CCTV-16,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225893/index.m3u8
CCTV-17,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8

CCTV-01,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226016/index.m3u8
CCTV-02,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225588/index.m3u8
CCTV-03,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226021/index.m3u8
CCTV-04,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226007/index.m3u8
CCTV-05,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226019/index.m3u8
CCTV5-+,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225603/index.m3u8
CCTV-06,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226010/index.m3u8
CCTV-07,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225733/index.m3u8
CCTV-08,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226008/index.m3u8
CCTV-09,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225734/index.m3u8
CCTV-10,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225730/index.m3u8
CCTV-11,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225597/index.m3u8
CCTV-12,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225731/index.m3u8
CCTV-13,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226011/index.m3u8
CCTV-14,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225732/index.m3u8
CCTV-15,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225601/index.m3u8
CCTV-16,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226100/index.m3u8
CCTV-17,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225765/index.m3u8

CCTV-01,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226559/index.m3u8
CCTV-02,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226540/index.m3u8
CCTV-03,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225799/index.m3u8
CCTV-04,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8
CCTV-05,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV-05+,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225507/index.m3u8
CCTV-06,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV-07,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
CCTV-08,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
